paper_uid_after_direct_w,cohort,target_year,target_topic,partial,eng_cite_count,Y_jc,obs_start,obs_end,age_jc,age_bin,N_topic_jc,ln_offset
P00258461,C4,2001.0,-1,0,0,0,2020.0,2024,21.0,11+,79,4.382026634673881
P00258462,C1,1992.0,1,1,0,0,1992.0,2009,8.5,6-10,2,1.0986122886681098
P00258462,C2,1992.0,1,0,0,0,2010.0,2014,20.0,11+,3,1.3862943611198906
P00258462,C3,1992.0,1,0,0,0,2015.0,2019,25.0,11+,4,1.6094379124341003
P00258462,C4,1992.0,1,0,0,0,2020.0,2024,30.0,11+,9,2.302585092994046
P00258464,C1,2002.0,1,1,0,0,2002.0,2009,3.5,3-5,2,1.0986122886681098
P00258464,C2,2002.0,1,0,0,0,2010.0,2014,10.0,6-10,3,1.3862943611198906
P00258464,C3,2002.0,1,0,0,0,2015.0,2019,15.0,11+,4,1.6094379124341003
P00258464,C4,2002.0,1,0,0,0,2020.0,2024,20.0,11+,9,2.302585092994046
P00258465,C1,2002.0,-1,1,0,0,2002.0,2009,3.5,3-5,7,2.0794415416798357
P00258465,C2,2002.0,-1,0,0,0,2010.0,2014,10.0,6-10,57,4.060443010546419
P00258465,C3,2002.0,-1,0,0,0,2015.0,2019,15.0,11+,66,4.204692619390966
P00258465,C4,2002.0,-1,0,0,0,2020.0,2024,20.0,11+,79,4.382026634673881
P00258467,C1,2007.0,-1,1,0,0,2007.0,2009,1.0,0-2,7,2.0794415416798357
P00258467,C2,2007.0,-1,0,0,0,2010.0,2014,5.0,3-5,57,4.060443010546419
P00258467,C3,2007.0,-1,0,0,0,2015.0,2019,10.0,6-10,66,4.204692619390966
P00258467,C4,2007.0,-1,0,0,0,2020.0,2024,15.0,11+,79,4.382026634673881
P00258468,C1,1997.0,23,1,0,0,1997.0,2009,6.0,6-10,0,0.0
P00258468,C2,1997.0,23,0,0,0,2010.0,2014,15.0,11+,1,0.6931471805599453
P00258468,C3,1997.0,23,0,0,0,2015.0,2019,20.0,11+,1,0.6931471805599453
P00258468,C4,1997.0,23,0,0,0,2020.0,2024,25.0,11+,1,0.6931471805599453
P00258469,C1,1994.0,-1,1,0,0,1994.0,2009,7.5,6-10,7,2.0794415416798357
P00258469,C2,1994.0,-1,0,0,0,2010.0,2014,18.0,11+,57,4.060443010546419
P00258469,C3,1994.0,-1,0,0,0,2015.0,2019,23.0,11+,66,4.204692619390966
P00258469,C4,1994.0,-1,0,0,0,2020.0,2024,28.0,11+,79,4.382026634673881
P00258472,C1,1995.0,-1,1,0,0,1995.0,2009,7.0,6-10,7,2.0794415416798357
P00258472,C2,1995.0,-1,0,0,0,2010.0,2014,17.0,11+,57,4.060443010546419
P00258472,C3,1995.0,-1,0,0,0,2015.0,2019,22.0,11+,66,4.204692619390966
P00258472,C4,1995.0,-1,0,0,0,2020.0,2024,27.0,11+,79,4.382026634673881
P00258473,C3,2015.0,1,1,0,0,2015.0,2019,2.0,0-2,4,1.6094379124341003
P00258473,C4,2015.0,1,0,0,0,2020.0,2024,7.0,6-10,9,2.302585092994046
P00258474,C1,2004.0,-1,1,0,0,2004.0,2009,2.5,3-5,7,2.0794415416798357
P00258474,C2,2004.0,-1,0,0,0,2010.0,2014,8.0,6-10,57,4.060443010546419
P00258474,C3,2004.0,-1,0,0,0,2015.0,2019,13.0,11+,66,4.204692619390966
P00258474,C4,2004.0,-1,0,0,0,2020.0,2024,18.0,11+,79,4.382026634673881
P00258476,C1,2009.0,23,1,0,0,2009.0,2009,0.0,0-2,0,0.0
P00258476,C2,2009.0,23,0,0,0,2010.0,2014,3.0,3-5,1,0.6931471805599453
P00258476,C3,2009.0,23,0,0,0,2015.0,2019,8.0,6-10,1,0.6931471805599453
P00258476,C4,2009.0,23,0,0,0,2020.0,2024,13.0,11+,1,0.6931471805599453
P00258477,C1,2002.0,-1,1,0,0,2002.0,2009,3.5,3-5,7,2.0794415416798357
P00258477,C2,2002.0,-1,0,0,0,2010.0,2014,10.0,6-10,57,4.060443010546419
P00258477,C3,2002.0,-1,0,0,0,2015.0,2019,15.0,11+,66,4.204692619390966
P00258477,C4,2002.0,-1,0,0,0,2020.0,2024,20.0,11+,79,4.382026634673881
P00258478,C1,2006.0,23,1,0,0,2006.0,2009,1.5,0-2,0,0.0
P00258478,C2,2006.0,23,0,0,0,2010.0,2014,6.0,6-10,1,0.6931471805599453
P00258478,C3,2006.0,23,0,0,0,2015.0,2019,11.0,11+,1,0.6931471805599453
P00258478,C4,2006.0,23,0,0,0,2020.0,2024,16.0,11+,1,0.6931471805599453
P00258479,C1,2007.0,-1,1,0,0,2007.0,2009,1.0,0-2,7,2.0794415416798357
P00258479,C2,2007.0,-1,0,0,0,2010.0,2014,5.0,3-5,57,4.060443010546419
P00258479,C3,2007.0,-1,0,0,0,2015.0,2019,10.0,6-10,66,4.204692619390966
P00258479,C4,2007.0,-1,0,0,0,2020.0,2024,15.0,11+,79,4.382026634673881
P00258480,C3,2016.0,5,1,0,0,2016.0,2019,1.5,0-2,3,1.3862943611198906
P00258480,C4,2016.0,5,0,0,0,2020.0,2024,6.0,6-10,3,1.3862943611198906
P00258482,C3,2015.0,11,1,0,0,2015.0,2019,2.0,0-2,9,2.302585092994046
P00258482,C4,2015.0,11,0,0,0,2020.0,2024,7.0,6-10,5,1.791759469228055
P00258483,C2,2010.0,1,1,0,0,2010.0,2014,2.0,0-2,3,1.3862943611198906
P00258483,C3,2010.0,1,0,0,0,2015.0,2019,7.0,6-10,4,1.6094379124341003
P00258483,C4,2010.0,1,0,0,0,2020.0,2024,12.0,11+,9,2.302585092994046
P00258484,C1,2005.0,5,1,0,0,2005.0,2009,2.0,0-2,1,0.6931471805599453
P00258484,C2,2005.0,5,0,0,0,2010.0,2014,7.0,6-10,1,0.6931471805599453
P00258484,C3,2005.0,5,0,0,0,2015.0,2019,12.0,11+,3,1.3862943611198906
P00258484,C4,2005.0,5,0,0,0,2020.0,2024,17.0,11+,3,1.3862943611198906
P00258485,C2,2014.0,6,1,0,0,2014.0,2014,0.0,0-2,0,0.0
P00258485,C3,2014.0,6,0,0,0,2015.0,2019,3.0,3-5,2,1.0986122886681098
P00258485,C4,2014.0,6,0,0,0,2020.0,2024,8.0,6-10,1,0.6931471805599453
P00258486,C2,2014.0,6,1,0,0,2014.0,2014,0.0,0-2,0,0.0
P00258486,C3,2014.0,6,0,0,0,2015.0,2019,3.0,3-5,2,1.0986122886681098
P00258486,C4,2014.0,6,0,0,0,2020.0,2024,8.0,6-10,1,0.6931471805599453
P00258487,C2,2012.0,6,1,0,0,2012.0,2014,1.0,0-2,0,0.0
P00258487,C3,2012.0,6,0,0,0,2015.0,2019,5.0,3-5,2,1.0986122886681098
P00258487,C4,2012.0,6,0,0,0,2020.0,2024,10.0,6-10,1,0.6931471805599453
P00258488,C2,2012.0,2,1,0,0,2012.0,2014,1.0,0-2,9,2.302585092994046
P00258488,C3,2012.0,2,0,0,0,2015.0,2019,5.0,3-5,28,3.367295829986474
P00258488,C4,2012.0,2,0,0,0,2020.0,2024,10.0,6-10,10,2.3978952727983707
P00258489,C3,2015.0,1,1,0,0,2015.0,2019,2.0,0-2,4,1.6094379124341003
P00258489,C4,2015.0,1,0,0,0,2020.0,2024,7.0,6-10,9,2.302585092994046
P00258490,C3,2016.0,6,1,0,0,2016.0,2019,1.5,0-2,1,0.6931471805599453
P00258490,C4,2016.0,6,0,0,0,2020.0,2024,6.0,6-10,1,0.6931471805599453
P00258491,C3,2016.0,-1,1,0,0,2016.0,2019,1.5,0-2,50,3.9318256327243257
P00258491,C4,2016.0,-1,0,0,0,2020.0,2024,6.0,6-10,79,4.382026634673881
P00258493,C3,2017.0,6,1,0,0,2017.0,2019,1.0,0-2,1,0.6931471805599453
P00258493,C4,2017.0,6,0,0,0,2020.0,2024,5.0,3-5,1,0.6931471805599453
P00258495,C3,2015.0,-1,1,0,0,2015.0,2019,2.0,0-2,66,4.204692619390966
P00258495,C4,2015.0,-1,0,0,0,2020.0,2024,7.0,6-10,79,4.382026634673881
P00258503,C1,2007.0,2,1,0,0,2007.0,2009,1.0,0-2,3,1.3862943611198906
P00258503,C2,2007.0,2,0,0,0,2010.0,2014,5.0,3-5,10,2.3978952727983707
P00258503,C3,2007.0,2,0,0,0,2015.0,2019,10.0,6-10,28,3.367295829986474
P00258503,C4,2007.0,2,0,0,0,2020.0,2024,15.0,11+,10,2.3978952727983707
P00258504,C2,2010.0,0,1,0,0,2010.0,2014,2.0,0-2,47,3.871201010907891
P00258504,C3,2010.0,0,0,0,0,2015.0,2019,7.0,6-10,59,4.0943445622221
P00258504,C4,2010.0,0,0,0,0,2020.0,2024,12.0,11+,61,4.127134385045092
P00258505,C2,2014.0,-1,1,0,0,2014.0,2014,0.0,0-2,13,2.6390573296152584
P00258505,C3,2014.0,-1,0,0,0,2015.0,2019,3.0,3-5,66,4.204692619390966
P00258505,C4,2014.0,-1,0,0,0,2020.0,2024,8.0,6-10,79,4.382026634673881
P00258507,C1,2005.0,12,1,0,0,2005.0,2009,2.0,0-2,2,1.0986122886681098
P00258507,C2,2005.0,12,0,0,0,2010.0,2014,7.0,6-10,1,0.6931471805599453
P00258507,C3,2005.0,12,0,0,0,2015.0,2019,12.0,11+,2,1.0986122886681098
P00258507,C4,2005.0,12,0,0,0,2020.0,2024,17.0,11+,2,1.0986122886681098
P00258508,C2,2010.0,12,1,0,0,2010.0,2014,2.0,0-2,1,0.6931471805599453
P00258508,C3,2010.0,12,0,0,0,2015.0,2019,7.0,6-10,2,1.0986122886681098
P00258508,C4,2010.0,12,0,0,0,2020.0,2024,12.0,11+,2,1.0986122886681098
P00258524,C3,2016.0,18,1,0,0,2016.0,2019,1.5,0-2,3,1.3862943611198906
P00258524,C4,2016.0,18,0,0,0,2020.0,2024,6.0,6-10,2,1.0986122886681098
P00258543,C1,1996.0,-1,1,0,0,1996.0,2009,6.5,6-10,7,2.0794415416798357
P00258543,C2,1996.0,-1,0,0,0,2010.0,2014,16.0,11+,57,4.060443010546419
P00258543,C3,1996.0,-1,0,0,0,2015.0,2019,21.0,11+,66,4.204692619390966
P00258543,C4,1996.0,-1,0,0,0,2020.0,2024,26.0,11+,79,4.382026634673881
P00258561,C2,2010.0,24,1,0,0,2010.0,2014,2.0,0-2,1,0.6931471805599453
P00258561,C3,2010.0,24,0,0,0,2015.0,2019,7.0,6-10,0,0.0
P00258561,C4,2010.0,24,0,0,0,2020.0,2024,12.0,11+,2,1.0986122886681098
P00258562,C2,2010.0,0,1,0,0,2010.0,2014,2.0,0-2,47,3.871201010907891
P00258562,C3,2010.0,0,0,0,0,2015.0,2019,7.0,6-10,59,4.0943445622221
P00258562,C4,2010.0,0,0,0,0,2020.0,2024,12.0,11+,61,4.127134385045092
P00258567,C1,2003.0,9,1,0,0,2003.0,2009,3.0,3-5,0,0.0
P00258567,C2,2003.0,9,0,0,0,2010.0,2014,9.0,6-10,3,1.3862943611198906
P00258567,C3,2003.0,9,0,0,0,2015.0,2019,14.0,11+,5,1.791759469228055
P00258567,C4,2003.0,9,0,0,0,2020.0,2024,19.0,11+,5,1.791759469228055
P00258568,C1,2005.0,-1,1,0,0,2005.0,2009,2.0,0-2,7,2.0794415416798357
P00258568,C2,2005.0,-1,0,0,0,2010.0,2014,7.0,6-10,57,4.060443010546419
P00258568,C3,2005.0,-1,0,0,0,2015.0,2019,12.0,11+,66,4.204692619390966
P00258568,C4,2005.0,-1,0,0,0,2020.0,2024,17.0,11+,79,4.382026634673881
P00258569,C3,2016.0,9,1,0,0,2016.0,2019,1.5,0-2,3,1.3862943611198906
P00258569,C4,2016.0,9,0,0,0,2020.0,2024,6.0,6-10,5,1.791759469228055
P00258570,C1,2009.0,9,1,0,0,2009.0,2009,0.0,0-2,0,0.0
P00258570,C2,2009.0,9,0,0,0,2010.0,2014,3.0,3-5,3,1.3862943611198906
P00258570,C3,2009.0,9,0,0,0,2015.0,2019,8.0,6-10,5,1.791759469228055
P00258570,C4,2009.0,9,0,0,0,2020.0,2024,13.0,11+,5,1.791759469228055
P00258571,C2,2013.0,-1,1,0,0,2013.0,2014,0.5,0-2,27,3.332204510175204
P00258571,C3,2013.0,-1,0,0,0,2015.0,2019,4.0,3-5,66,4.204692619390966
P00258571,C4,2013.0,-1,0,0,0,2020.0,2024,9.0,6-10,79,4.382026634673881
P00258572,C1,2005.0,9,1,0,0,2005.0,2009,2.0,0-2,0,0.0
P00258572,C2,2005.0,9,0,0,0,2010.0,2014,7.0,6-10,3,1.3862943611198906
P00258572,C3,2005.0,9,0,0,0,2015.0,2019,12.0,11+,5,1.791759469228055
P00258572,C4,2005.0,9,0,0,0,2020.0,2024,17.0,11+,5,1.791759469228055
P00258573,C1,2009.0,9,1,0,0,2009.0,2009,0.0,0-2,0,0.0
P00258573,C2,2009.0,9,0,0,0,2010.0,2014,3.0,3-5,3,1.3862943611198906
P00258573,C3,2009.0,9,0,0,0,2015.0,2019,8.0,6-10,5,1.791759469228055
P00258573,C4,2009.0,9,0,0,0,2020.0,2024,13.0,11+,5,1.791759469228055
P00258574,C1,2009.0,9,1,0,0,2009.0,2009,0.0,0-2,0,0.0
P00258574,C2,2009.0,9,0,0,0,2010.0,2014,3.0,3-5,3,1.3862943611198906
P00258574,C3,2009.0,9,0,0,0,2015.0,2019,8.0,6-10,5,1.791759469228055
P00258574,C4,2009.0,9,0,0,0,2020.0,2024,13.0,11+,5,1.791759469228055
P00258576,C1,1978.0,-1,1,0,0,1978.0,2009,15.5,11+,7,2.0794415416798357
P00258576,C2,1978.0,-1,0,0,0,2010.0,2014,34.0,11+,57,4.060443010546419
P00258576,C3,1978.0,-1,0,0,0,2015.0,2019,39.0,11+,66,4.204692619390966
P00258576,C4,1978.0,-1,0,0,0,2020.0,2024,44.0,11+,79,4.382026634673881
P00258577,C1,1978.0,-1,1,0,0,1978.0,2009,15.5,11+,7,2.0794415416798357
P00258577,C2,1978.0,-1,0,0,0,2010.0,2014,34.0,11+,57,4.060443010546419
P00258577,C3,1978.0,-1,0,0,0,2015.0,2019,39.0,11+,66,4.204692619390966
P00258577,C4,1978.0,-1,0,0,0,2020.0,2024,44.0,11+,79,4.382026634673881
P00258578,C1,1978.0,10,1,0,0,1978.0,2009,15.5,11+,0,0.0
P00258578,C2,1978.0,10,0,0,0,2010.0,2014,34.0,11+,0,0.0
P00258578,C3,1978.0,10,0,0,0,2015.0,2019,39.0,11+,0,0.0
P00258578,C4,1978.0,10,0,0,0,2020.0,2024,44.0,11+,0,0.0
P00258579,C2,2013.0,-1,1,0,0,2013.0,2014,0.5,0-2,27,3.332204510175204
P00258579,C3,2013.0,-1,0,0,0,2015.0,2019,4.0,3-5,66,4.204692619390966
P00258579,C4,2013.0,-1,0,0,0,2020.0,2024,9.0,6-10,79,4.382026634673881
P00258593,C2,2013.0,0,1,0,0,2013.0,2014,0.5,0-2,20,3.044522437723423
P00258593,C3,2013.0,0,0,0,0,2015.0,2019,4.0,3-5,59,4.0943445622221
P00258593,C4,2013.0,0,0,0,0,2020.0,2024,9.0,6-10,61,4.127134385045092
P00258594,C2,2013.0,0,1,0,0,2013.0,2014,0.5,0-2,20,3.044522437723423
P00258594,C3,2013.0,0,0,0,0,2015.0,2019,4.0,3-5,59,4.0943445622221
P00258594,C4,2013.0,0,0,0,0,2020.0,2024,9.0,6-10,61,4.127134385045092
P00258595,C2,2014.0,0,1,0,0,2014.0,2014,0.0,0-2,8,2.1972245773362196
P00258595,C3,2014.0,0,0,0,0,2015.0,2019,3.0,3-5,59,4.0943445622221
P00258595,C4,2014.0,0,0,0,0,2020.0,2024,8.0,6-10,61,4.127134385045092
P00258596,C2,2014.0,0,1,0,0,2014.0,2014,0.0,0-2,8,2.1972245773362196
P00258596,C3,2014.0,0,0,0,0,2015.0,2019,3.0,3-5,59,4.0943445622221
P00258596,C4,2014.0,0,0,0,0,2020.0,2024,8.0,6-10,61,4.127134385045092
P00258597,C2,2014.0,0,1,0,0,2014.0,2014,0.0,0-2,8,2.1972245773362196
P00258597,C3,2014.0,0,0,0,0,2015.0,2019,3.0,3-5,59,4.0943445622221
P00258597,C4,2014.0,0,0,0,0,2020.0,2024,8.0,6-10,61,4.127134385045092
P00258598,C2,2014.0,-1,1,0,0,2014.0,2014,0.0,0-2,13,2.6390573296152584
P00258598,C3,2014.0,-1,0,0,0,2015.0,2019,3.0,3-5,66,4.204692619390966
P00258598,C4,2014.0,-1,0,0,0,2020.0,2024,8.0,6-10,79,4.382026634673881
P00258599,C2,2013.0,0,1,0,0,2013.0,2014,0.5,0-2,20,3.044522437723423
P00258599,C3,2013.0,0,0,0,0,2015.0,2019,4.0,3-5,59,4.0943445622221
P00258599,C4,2013.0,0,0,0,0,2020.0,2024,9.0,6-10,61,4.127134385045092
P00258600,C2,2010.0,0,1,0,0,2010.0,2014,2.0,0-2,47,3.871201010907891
P00258600,C3,2010.0,0,0,0,0,2015.0,2019,7.0,6-10,59,4.0943445622221
P00258600,C4,2010.0,0,0,0,0,2020.0,2024,12.0,11+,61,4.127134385045092
P00258604,C1,2005.0,-1,1,0,0,2005.0,2009,2.0,0-2,7,2.0794415416798357
P00258604,C2,2005.0,-1,0,0,0,2010.0,2014,7.0,6-10,57,4.060443010546419
P00258604,C3,2005.0,-1,0,0,0,2015.0,2019,12.0,11+,66,4.204692619390966
P00258604,C4,2005.0,-1,0,0,0,2020.0,2024,17.0,11+,79,4.382026634673881
P00258624,C2,2012.0,0,1,0,0,2012.0,2014,1.0,0-2,28,3.367295829986474
P00258624,C3,2012.0,0,0,0,0,2015.0,2019,5.0,3-5,59,4.0943445622221
P00258624,C4,2012.0,0,0,0,0,2020.0,2024,10.0,6-10,61,4.127134385045092
P00258631,C1,2004.0,-1,1,0,0,2004.0,2009,2.5,3-5,7,2.0794415416798357
P00258631,C2,2004.0,-1,0,0,0,2010.0,2014,8.0,6-10,57,4.060443010546419
P00258631,C3,2004.0,-1,0,0,0,2015.0,2019,13.0,11+,66,4.204692619390966
P00258631,C4,2004.0,-1,0,0,0,2020.0,2024,18.0,11+,79,4.382026634673881
P00258657,C2,2013.0,0,1,0,0,2013.0,2014,0.5,0-2,20,3.044522437723423
P00258657,C3,2013.0,0,0,0,0,2015.0,2019,4.0,3-5,59,4.0943445622221
P00258657,C4,2013.0,0,0,0,0,2020.0,2024,9.0,6-10,61,4.127134385045092
P00258665,C1,2001.0,32,1,0,0,2001.0,2009,4.0,3-5,0,0.0
P00258665,C2,2001.0,32,0,0,0,2010.0,2014,11.0,11+,0,0.0
P00258665,C3,2001.0,32,0,0,0,2015.0,2019,16.0,11+,0,0.0
P00258665,C4,2001.0,32,0,0,0,2020.0,2024,21.0,11+,0,0.0
P00258666,C1,1972.0,6,1,0,0,1972.0,2009,18.5,11+,0,0.0
P00258666,C2,1972.0,6,0,0,0,2010.0,2014,40.0,11+,0,0.0
P00258666,C3,1972.0,6,0,0,0,2015.0,2019,45.0,11+,2,1.0986122886681098
P00258666,C4,1972.0,6,0,0,0,2020.0,2024,50.0,11+,1,0.6931471805599453
P00258674,C1,2000.0,-1,1,0,0,2000.0,2009,4.5,3-5,7,2.0794415416798357
P00258674,C2,2000.0,-1,0,0,0,2010.0,2014,12.0,11+,57,4.060443010546419
P00258674,C3,2000.0,-1,0,0,0,2015.0,2019,17.0,11+,66,4.204692619390966
P00258674,C4,2000.0,-1,0,0,0,2020.0,2024,22.0,11+,79,4.382026634673881
P00258681,C2,2010.0,-1,1,0,0,2010.0,2014,2.0,0-2,57,4.060443010546419
P00258681,C3,2010.0,-1,0,0,0,2015.0,2019,7.0,6-10,66,4.204692619390966
P00258681,C4,2010.0,-1,0,0,0,2020.0,2024,12.0,11+,79,4.382026634673881
P00258703,C2,2012.0,-1,1,0,0,2012.0,2014,1.0,0-2,39,3.6888794541139363
P00258703,C3,2012.0,-1,0,0,0,2015.0,2019,5.0,3-5,66,4.204692619390966
P00258703,C4,2012.0,-1,0,0,0,2020.0,2024,10.0,6-10,79,4.382026634673881
P00258704,C2,2012.0,0,1,0,0,2012.0,2014,1.0,0-2,28,3.367295829986474
P00258704,C3,2012.0,0,0,0,0,2015.0,2019,5.0,3-5,59,4.0943445622221
P00258704,C4,2012.0,0,0,0,0,2020.0,2024,10.0,6-10,61,4.127134385045092
P00258706,C2,2013.0,4,1,0,0,2013.0,2014,0.5,0-2,2,1.0986122886681098
P00258706,C3,2013.0,4,0,0,0,2015.0,2019,4.0,3-5,12,2.5649493574615367
P00258706,C4,2013.0,4,0,0,0,2020.0,2024,9.0,6-10,5,1.791759469228055
P00258707,C2,2012.0,0,1,0,0,2012.0,2014,1.0,0-2,28,3.367295829986474
P00258707,C3,2012.0,0,0,0,0,2015.0,2019,5.0,3-5,59,4.0943445622221
P00258707,C4,2012.0,0,0,0,0,2020.0,2024,10.0,6-10,61,4.127134385045092
P00258708,C2,2012.0,0,1,0,0,2012.0,2014,1.0,0-2,28,3.367295829986474
P00258708,C3,2012.0,0,0,0,0,2015.0,2019,5.0,3-5,59,4.0943445622221
P00258708,C4,2012.0,0,0,0,0,2020.0,2024,10.0,6-10,61,4.127134385045092
P00258712,C2,2010.0,8,1,0,0,2010.0,2014,2.0,0-2,3,1.3862943611198906
P00258712,C3,2010.0,8,0,0,0,2015.0,2019,7.0,6-10,0,0.0
P00258712,C4,2010.0,8,0,0,0,2020.0,2024,12.0,11+,1,0.6931471805599453
P00258713,C1,1999.0,8,1,0,0,1999.0,2009,5.0,3-5,0,0.0
P00258713,C2,1999.0,8,0,0,0,2010.0,2014,13.0,11+,3,1.3862943611198906
P00258713,C3,1999.0,8,0,0,0,2015.0,2019,18.0,11+,0,0.0
P00258713,C4,1999.0,8,0,0,0,2020.0,2024,23.0,11+,1,0.6931471805599453
P00258715,C1,2005.0,8,1,0,0,2005.0,2009,2.0,0-2,0,0.0
P00258715,C2,2005.0,8,0,0,0,2010.0,2014,7.0,6-10,3,1.3862943611198906
P00258715,C3,2005.0,8,0,0,0,2015.0,2019,12.0,11+,0,0.0
P00258715,C4,2005.0,8,0,0,0,2020.0,2024,17.0,11+,1,0.6931471805599453
P00258728,C1,1998.0,16,1,0,0,1998.0,2009,5.5,6-10,1,0.6931471805599453
P00258728,C2,1998.0,16,0,0,0,2010.0,2014,14.0,11+,2,1.0986122886681098
P00258728,C3,1998.0,16,0,0,0,2015.0,2019,19.0,11+,2,1.0986122886681098
P00258728,C4,1998.0,16,0,0,0,2020.0,2024,24.0,11+,3,1.3862943611198906
P00258729,C1,1996.0,16,1,0,0,1996.0,2009,6.5,6-10,1,0.6931471805599453
P00258729,C2,1996.0,16,0,0,0,2010.0,2014,16.0,11+,2,1.0986122886681098
P00258729,C3,1996.0,16,0,0,0,2015.0,2019,21.0,11+,2,1.0986122886681098
P00258729,C4,1996.0,16,0,0,0,2020.0,2024,26.0,11+,3,1.3862943611198906
P00258732,C2,2011.0,16,1,0,0,2011.0,2014,1.5,0-2,1,0.6931471805599453
P00258732,C3,2011.0,16,0,0,0,2015.0,2019,6.0,6-10,2,1.0986122886681098
P00258732,C4,2011.0,16,0,0,0,2020.0,2024,11.0,11+,3,1.3862943611198906
P00258733,C1,2005.0,16,1,0,0,2005.0,2009,2.0,0-2,1,0.6931471805599453
P00258733,C2,2005.0,16,0,0,0,2010.0,2014,7.0,6-10,2,1.0986122886681098
P00258733,C3,2005.0,16,0,0,0,2015.0,2019,12.0,11+,2,1.0986122886681098
P00258733,C4,2005.0,16,0,0,0,2020.0,2024,17.0,11+,3,1.3862943611198906
P00258734,C1,1994.0,-1,1,0,0,1994.0,2009,7.5,6-10,7,2.0794415416798357
P00258734,C2,1994.0,-1,0,0,0,2010.0,2014,18.0,11+,57,4.060443010546419
P00258734,C3,1994.0,-1,0,0,0,2015.0,2019,23.0,11+,66,4.204692619390966
P00258734,C4,1994.0,-1,0,0,0,2020.0,2024,28.0,11+,79,4.382026634673881
P00258735,C1,2002.0,8,1,0,0,2002.0,2009,3.5,3-5,0,0.0
P00258735,C2,2002.0,8,0,0,0,2010.0,2014,10.0,6-10,3,1.3862943611198906
P00258735,C3,2002.0,8,0,0,0,2015.0,2019,15.0,11+,0,0.0
P00258735,C4,2002.0,8,0,0,0,2020.0,2024,20.0,11+,1,0.6931471805599453
P00258736,C2,2011.0,6,1,0,0,2011.0,2014,1.5,0-2,0,0.0
P00258736,C3,2011.0,6,0,0,0,2015.0,2019,6.0,6-10,2,1.0986122886681098
P00258736,C4,2011.0,6,0,0,0,2020.0,2024,11.0,11+,1,0.6931471805599453
P00258737,C2,2012.0,15,1,0,0,2012.0,2014,1.0,0-2,0,0.0
P00258737,C3,2012.0,15,0,0,0,2015.0,2019,5.0,3-5,2,1.0986122886681098
P00258737,C4,2012.0,15,0,0,0,2020.0,2024,10.0,6-10,1,0.6931471805599453
P00258739,C1,2000.0,16,1,0,0,2000.0,2009,4.5,3-5,1,0.6931471805599453
P00258739,C2,2000.0,16,0,0,0,2010.0,2014,12.0,11+,2,1.0986122886681098
P00258739,C3,2000.0,16,0,0,0,2015.0,2019,17.0,11+,2,1.0986122886681098
P00258739,C4,2000.0,16,0,0,0,2020.0,2024,22.0,11+,3,1.3862943611198906
P00258743,C1,2004.0,16,1,0,0,2004.0,2009,2.5,3-5,1,0.6931471805599453
P00258743,C2,2004.0,16,0,0,0,2010.0,2014,8.0,6-10,2,1.0986122886681098
P00258743,C3,2004.0,16,0,0,0,2015.0,2019,13.0,11+,2,1.0986122886681098
P00258743,C4,2004.0,16,0,0,0,2020.0,2024,18.0,11+,3,1.3862943611198906
P00258744,C2,2011.0,8,1,0,0,2011.0,2014,1.5,0-2,3,1.3862943611198906
P00258744,C3,2011.0,8,0,0,0,2015.0,2019,6.0,6-10,0,0.0
P00258744,C4,2011.0,8,0,0,0,2020.0,2024,11.0,11+,1,0.6931471805599453
P00258781,C1,2000.0,-1,1,0,0,2000.0,2009,4.5,3-5,7,2.0794415416798357
P00258781,C2,2000.0,-1,0,0,0,2010.0,2014,12.0,11+,57,4.060443010546419
P00258781,C3,2000.0,-1,0,0,0,2015.0,2019,17.0,11+,66,4.204692619390966
P00258781,C4,2000.0,-1,0,0,0,2020.0,2024,22.0,11+,79,4.382026634673881
P00258783,C1,2009.0,-1,1,0,0,2009.0,2009,0.0,0-2,3,1.3862943611198906
P00258783,C2,2009.0,-1,0,0,0,2010.0,2014,3.0,3-5,57,4.060443010546419
P00258783,C3,2009.0,-1,0,0,0,2015.0,2019,8.0,6-10,66,4.204692619390966
P00258783,C4,2009.0,-1,0,0,0,2020.0,2024,13.0,11+,79,4.382026634673881
P00258784,C2,2011.0,0,1,0,0,2011.0,2014,1.5,0-2,39,3.6888794541139363
P00258784,C3,2011.0,0,0,0,0,2015.0,2019,6.0,6-10,59,4.0943445622221
P00258784,C4,2011.0,0,0,0,0,2020.0,2024,11.0,11+,61,4.127134385045092
P00258786,C1,2008.0,4,1,0,0,2008.0,2009,0.5,0-2,0,0.0
P00258786,C2,2008.0,4,0,0,0,2010.0,2014,4.0,3-5,5,1.791759469228055
P00258786,C3,2008.0,4,0,0,0,2015.0,2019,9.0,6-10,12,2.5649493574615367
P00258786,C4,2008.0,4,0,0,0,2020.0,2024,14.0,11+,5,1.791759469228055
P00258787,C1,2006.0,-1,1,0,0,2006.0,2009,1.5,0-2,7,2.0794415416798357
P00258787,C2,2006.0,-1,0,0,0,2010.0,2014,6.0,6-10,57,4.060443010546419
P00258787,C3,2006.0,-1,0,0,0,2015.0,2019,11.0,11+,66,4.204692619390966
P00258787,C4,2006.0,-1,0,0,0,2020.0,2024,16.0,11+,79,4.382026634673881
P00258788,C1,2005.0,1,1,0,0,2005.0,2009,2.0,0-2,2,1.0986122886681098
